idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
297,"sub86-T200","top.tj_t2_RD_mod",5,4,0.3742,,"","待标注"
298,"sub86-T200","top.tj_t2_trig",11,10,0.2598,,"","待标注"
299,"sub86-T300","top.tj_t3_flag",9,8,0.3725,,"","待标注"
300,"sub86-T300","top.tj_t3_leak",13,13,0.4478,,"","待标注"
301,"sub86-T700","top.PC",157,195,0.4131,,"","待标注"
302,"systemcdes-T100","top.tj_t1_cnt",9,9,0.3968,,"","待标注"
303,"systemcdes-T100","top.tj_t1_trig",4,3,0.3079,,"","待标注"
304,"systemcdes-T200","top.tj_t2_trig",8,7,0.3940,,"","待标注"
305,"systemcdes-T200","top.tj_t2_wb_ack_o_mod",5,4,0.4510,,"","待标注"
306,"systemcdes-T300","top.tj_t3_flag",10,9,0.4435,,"","待标注"
307,"systemcdes-T300","top.tj_t3_leak",14,14,0.3974,,"","待标注"
308,"systemcdes-T700","top.des.data_o",18,20,0.6475,,"","待标注"
309,"systemcdes-T800","top.des.next_data_ready",22,25,0.8135,,"","待标注"
310,"tiny_spi-T100","top.tj_t1_cnt",9,9,0.2407,,"","待标注"
311,"tiny_spi-T100","top.tj_t1_trig",7,6,0.3225,,"","待标注"
312,"tiny_spi-T200","top.tj_t2_sr8_mod",5,4,0.2627,,"","待标注"
313,"tiny_spi-T200","top.tj_t2_trig",6,5,0.2527,,"","待标注"
314,"tiny_spi-T300","top.tj_t3_flag",13,12,0.3411,,"","待标注"
315,"tiny_spi-T300","top.tj_t3_leak",17,17,0.3329,,"","待标注"
316,"tiny_spi-T600","top.ack_o",19,25,0.4839,,"","待标注"
317,"tiny_spi-T700","top.bc",9,8,0.2089,,"","待标注"
318,"tiny_spi-T800","top.sr8_sf",41,71,0.2169,,"","待标注"
319,"uart2bus-T100","top.tj_t1_cnt",9,9,0.3178,,"","待标注"
320,"uart2bus-T100","top.tj_t1_trig",4,3,0.3182,,"","待标注"
321,"uart2bus-T200","top.tj_t2_int_req_mod",5,4,0.3009,,"","待标注"
322,"uart2bus-T200","top.tj_t2_trig",4,3,0.3881,,"","待标注"
323,"uart2bus-T300","top.tj_t3_flag",7,6,0.2732,,"","待标注"
324,"uart2bus-T300","top.tj_t3_leak",11,11,0.5077,,"","待标注"
